spotify_uri,artist,track_name,first_seen_utc,playlist_uri,context
spotify:track:018zT8xThRbMH2QeUoMlKQ,Avenged Sevenfold,Warmness On The Soul,2026-02-04T17:15:26.766Z,,BasslineRequests
spotify:track:01CYr3t0hedD915PmI5l4D,Avenged Sevenfold,Trashed and Scattered,2026-02-04T17:15:26.766Z,,BasslineRequests
spotify:track:01ZG6VNmqta0ZV23kJfvIS,Mari Cafferty,Lively Bluebottle,2026-01-08T04:00:34.491Z,,BasslineRequests
spotify:track:04Ue04iTcYkmOBuJydnveM,Angine de Poitrine,Tamebsz,2026-03-04T17:35:54.518Z,,AudioResolve
spotify:track:04nttVuhetahcFOSSoc9Wh,Kai Stellar,Rose Quartz,2026-01-07T03:13:16.844Z,,BasslineRequests
spotify:track:04vGO36ZMrGzqNjTVdopHL,Mickey Avalon,Stroke Me,2026-03-22T22:17:34.143Z,,AudioResolve
spotify:track:054npqr8dWDHfI9rLOGyN8,Avenged Sevenfold,Magic,2026-02-04T17:15:26.766Z,,BasslineRequests
spotify:track:05HqjPoKx7quO5saF51oDe,pkwy.,evergreen,2026-03-26T21:42:28.770Z,,BasslineRequests
spotify:track:06RKqktximm0kH8NVvxTyN,Deftones,Cherry Waves,2026-01-09T21:05:27.633Z,,BasslineRequests
spotify:track:08c227YUQqgMFZvpqxPJO3,Mr. Bill,Loaf Boi,2026-01-05T21:49:25.778Z,,BasslineRequests
spotify:track:09Btkoj4YIm36KVJqomiCE,"BADBADNOTGOOD, V.C.R",Found A Light (Beale Street),2025-12-31T01:10:44.483Z,,BasslineRequests
spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),2026-03-25T21:01:37.016Z,,AudioResolve
spotify:track:09kMIxptm0HflCqI2pxIKE,Sex Brain,Crush - Instrumental,2026-03-05T06:21:40.052Z,,BasslineRequests
spotify:track:0Am6iu77p6vMJ67U3CTS7k,Aumira,Arndale,2026-03-26T21:42:28.770Z,,BasslineRequests
spotify:track:0B97qFqGUnLvV2tXZpXfxf,Bits & Noise,Deep Sleep Brown Noise,2026-02-05T00:29:27.085Z,,AudioResolve
spotify:track:0BTdh7e4WYzIE5fzrHSNzQ,Noise Advisor,Infinite Pink Noise,2026-02-02T23:21:00.871Z,,BasslineRequests
spotify:track:0CAfXk7DXMnon4gLudAp7J,"Flo Rida, T-Pain",Low (feat. T-Pain),2026-01-01T06:01:51.092Z,,BasslineRequests
spotify:track:0CeIRy62TCrofemvXIppqR,The Clear Mind,Napping on the Couch With Pink Noise,2026-02-02T23:21:00.871Z,,BasslineRequests
spotify:track:0Cy71ynWqU8ujRQTeAtX1u,Of The Trees,Dolori,2026-02-08T03:53:53.999Z,,BasslineRequests
spotify:track:0DMU0QiSypeYxL6BYdxjcy,Deftones,my mind is a mountain,2026-01-02T22:48:36.263Z,,BasslineRequests
spotify:track:0DkmhHO4yyqCJFjosmmWPU,Avenged Sevenfold,Almost Easy,2026-02-04T17:15:26.766Z,,BasslineRequests
spotify:track:0DpHx9lNkNymaSdFALmBxY,Sessa,Estrela Acesa,2026-01-12T06:32:47.779Z,,BasslineRequests
spotify:track:0DsAxHjchu8vzMrumD3KsR,Pedestrian Tactics,Nerds Trying To Dance,2026-01-05T21:35:16.301Z,,BasslineRequests
spotify:track:0EIO8ORzhZoYRao0TIjTbv,This Will Destroy You,Happiness: We're All in It Together,2026-02-02T23:24:42.970Z,,BasslineRequests
spotify:track:0FAlx7lzniash1rwKeFjJN,Rosinha De Valença,Concierto de Aranjuez,2026-01-12T05:16:13.165Z,,BasslineRequests
spotify:track:0FP5OfpcI9mWQ25HPoXjae,OmniBrain,Becomes Light,2026-01-08T05:14:24.667Z,,AudioResolve
spotify:track:0FUfELSRqA1sjSAC7kLxfV,"The Still Brothers, Marina B",Wake Up,2026-01-12T04:59:09.505Z,,BasslineRequests
spotify:track:0Fnb2pfBfu0ka33d6Yki17,Bob Dylan,All Along the Watchtower,2026-03-27T00:48:54.863Z,,AudioResolve
spotify:track:0GtNrtrODf1NB50xZXgDUF,This Will Destroy You,Many of Them,2026-02-02T23:21:06.729Z,,BasslineRequests
spotify:track:0GxV3poTM7Z7fKSUqy5qFw,Cream,Tales Of Brave Ulysses,2026-03-06T00:28:35.927Z,,BasslineRequests
spotify:track:0HOK3eq2p9A7bgn3X4orMC,Mudvayne,Hurt People Hurt People,2026-01-19T04:15:51.015Z,,AudioResolve
spotify:track:0IwfFkgU1Ee2ekPb74RcpX,myndstream,Surfacing,2026-01-12T02:12:06.127Z,,AudioResolve
spotify:track:0JUZetZb7lxLsmT7HwNCQv,Avenged Sevenfold,We Love You,2026-02-04T17:15:26.766Z,,BasslineRequests
spotify:track:0K06JwjnQVFwCFwpKGZnPt,Angine de Poitrine,Sahardnieh,2026-03-05T00:45:20.777Z,,BasslineRequests
spotify:track:0K6bM8wUaxWYW5OXmnL5Wf,Jkyl & Hyde,Sensory Session,2026-02-07T22:12:45.376Z,spotify:playlist:3UqoL2pn0nLAdDp9KiLsuh,AddedToPlaylist
spotify:track:0KVWr73gPbXb7aPMJi8i5i,Waking Up Inside,Boundless,2026-03-26T21:42:28.770Z,,BasslineRequests
spotify:track:0M5NH22uVXHSXjSi5SXTXM,Deftones,i think about you all the time,2026-01-02T19:53:45.074Z,,BasslineRequests
spotify:track:0M955bMOoilikPXwKLYpoi,Three Days Grace,I Hate Everything About You,2026-01-02T05:37:49.601Z,,BasslineRequests
spotify:track:0MDmycrY0Lxs4CUwRTbjT8,IRYS BLÜM,Moon Wake,2026-01-06T23:26:09.713Z,,BasslineRequests
spotify:track:0MEvJkkyhAcckyWkVksbzI,Soundgarden,Outshined,2026-01-04T02:40:09.536Z,,BasslineRequests
spotify:track:0NKsx600VBe2TkcXRPeu28,Universal Waves,The Soothing Pink,2026-02-02T23:21:00.864Z,,BasslineRequests
spotify:track:0NSIeaa8SDSbm1LACOsGh7,Mr. Bill,Ejecta,2026-01-22T18:04:01.600Z,,BasslineRequests
spotify:track:0OQtu3yLqN8nowTYhTTZJe,Whisper Thread,Solitude Valley,2026-03-26T21:42:28.811Z,,BasslineRequests
spotify:track:0OUQ1NJxeDkAEt7LHTFiel,"Pedro Mizutani, Skinshape",Eu Pensei,2026-01-11T21:07:06.194Z,,BasslineRequests
spotify:track:0PicuPCfXDJyyRtOR1ukGW,Deftones,Bored,2026-01-02T22:44:29.955Z,,BasslineRequests
spotify:track:0PmMO30rPCkBk3jV5kbvoz,Luiz Henrique,Vivo Sonhando (Dreamer),2026-01-12T06:02:12.441Z,,BasslineRequests
spotify:track:0Q0c9S8vzdO2KiMwuDTHyz,Russian Circles,Geneva,2026-03-16T20:00:23.231Z,,BasslineRequests
spotify:track:0QdagWnOd3GzMCBu57efgp,Fleetwood Mac,"Oh Well, Pt. 1 - 2013 Remaster",2026-03-06T00:25:12.997Z,,BasslineRequests
spotify:track:0Qrb3L8JgreLBW8g4qyan9,Deftones,Back to School (Mini Maggit),2026-01-02T21:41:29.327Z,,BasslineRequests
spotify:track:0RLhtEt50QUwKXNwKI4dSJ,Deftones,Leathers,2026-01-02T22:19:18.164Z,,BasslineRequests
spotify:track:0RvxYtPJcdcGNAk9fXx3bl,TesseracT,Dystopia - P O R T A L S,2026-02-03T00:01:55.155Z,,BasslineRequests
spotify:track:0S5eIoMCGJEzIhy1l2GtHy,H ZETTRIO,Nite Phase,2025-12-31T16:02:00.045Z,,BasslineRequests
spotify:track:0T1JQO6ClldcIFG5CbP4Ie,This Will Destroy You,Villa Del Refugio,2026-02-02T23:21:06.729Z,,BasslineRequests
spotify:track:0TGRztvdhUaCizGWjOBMIF,Karma Fields,Edge of the World,2026-01-06T00:10:08.613Z,,AudioResolve
spotify:track:0Tk4pI9NRJPGnzi8uGlFcF,Moon Waves,Spoken Dreams,2026-03-26T21:42:28.811Z,,BasslineRequests
spotify:track:0ToHhkK4qtwEyKOxhQpMbJ,"Crosby, Stills, Nash & Young",Ohio,2026-03-05T23:58:17.025Z,,BasslineRequests
spotify:track:0Tu3PCVFQ2xl0ojwPoGUEQ,ARTEMIS,Olive Branch,2025-12-31T02:11:44.267Z,,BasslineRequests
spotify:track:0UDmuU41mmXeVYQaLCNqlW,Victoria Canal,Talk,2026-02-03T06:20:45.764Z,,BasslineRequests
spotify:track:0Ui8KPWZbJJQ2Y0CIQuVqX,The Beatles,Paperback Writer - Remastered 2015,2026-03-05T23:46:39.554Z,,BasslineRequests
spotify:track:0UoCxmQeN0C53KdSh4QQ6b,Hanna Lindgren,Immersion,2026-01-06T18:07:05.106Z,,BasslineRequests
spotify:track:0UvZcEfpzVyx47QsRbjyBz,Bad Bunny,El Apagón,2026-02-12T16:52:52.980Z,,BasslineRequests
spotify:track:0Uy1VmHJOqQlEkSyYfs5mO,Pink Floyd,Hey You - Live,2026-03-22T17:57:10.114Z,,BasslineRequests
spotify:track:0V4lad1RekDL65Ewx8Aapr,One Zero 8,Pink Noise Candle,2026-02-02T23:21:00.871Z,,BasslineRequests
spotify:track:0VPvdfpgd0ey1pSVi411Wj,Alaskan Tapes,Field of Shapes,2026-03-26T21:42:28.770Z,,BasslineRequests
spotify:track:0VcvKN17fqyvbznfwypjDB,Kokoroko,Da Du Dah,2025-12-31T00:09:44.575Z,,BasslineRequests
spotify:track:0XMS3gFsLsCRnTxsHX9Bv3,Kublai Khan TX,Theory of Mind,2026-01-28T04:06:50.512Z,,AudioResolve
spotify:track:0Y3d2buDbjm0oWlxRf71xR,Owl Vision,Zepulchre,2026-01-05T21:57:04.414Z,,BasslineRequests
spotify:track:0YFDVDB2oOXw8zbry9V4Is,Russian Circles,Xavii,2026-03-16T20:18:02.330Z,,BasslineRequests
spotify:track:0YGPcFjfOZ36hccZzWBiDK,BCCF,Soft Pink Echoes,2026-02-02T23:21:00.871Z,,BasslineRequests
spotify:track:0YPg9B9SUzo528Pqhnlt62,Burial,Untrue,2026-02-21T08:24:14.224Z,,BasslineRequests
spotify:track:0Yc85tfYBkg1uS24FHBQO8,This Will Destroy You,War Prayer,2026-02-02T23:24:42.970Z,,BasslineRequests
spotify:track:0Z365TWysElRWVAOpxR6Ex,Russian Circles,Afrika,2026-03-02T23:07:25.278Z,,BasslineRequests
spotify:track:0ZCQ2N4v2CXGePgCzr7zJp,Russian Circles,New Macabre,2026-03-16T17:08:46.396Z,,BasslineRequests
spotify:track:0bERyVD3PtUd9aVzgt8u5b,This Will Destroy You,Burial On The Presidio Banks - Live,2026-02-02T23:21:06.729Z,,BasslineRequests
spotify:track:0bohmotsrCFyZ4Wfouo7CV,Everywhere Brown Noise,Brown Noise for Relaxing,2026-02-05T08:07:34.925Z,,AudioResolve
spotify:track:0cUVwbFjaKf0CN5Dwrynwb,"Bombs Away, Kratos, Balek",I Run,2026-01-01T06:02:04.466Z,,BasslineRequests
spotify:track:0cfOo5EPaqsOHcLPy5N6m5,This Will Destroy You,Garden,2026-02-02T23:21:06.729Z,,BasslineRequests
spotify:track:0e8C9dPERvvARURkNOFrrC,Moby,Go,2026-02-25T02:28:40.752Z,,AudioResolve
spotify:track:0eE1sEnpryJdapFNbMm9Ox,"Chad Lawson, Helios",fields of forever - helios rework,2026-01-06T17:58:02.262Z,,BasslineRequests
spotify:track:0eb3Lfm9KuyikiBFHuN2O3,Saturna,Luna,2026-02-08T03:36:40.097Z,,BasslineRequests
spotify:track:0eeunnn5H9Z5ftKNRYL0MP,Eclectic Elements,Calmide,2026-03-26T21:42:28.811Z,,BasslineRequests
spotify:track:0ez78bGJtTVEbvbilhqC1Z,Sessa,Infinitamente Nu - Instrumental,2026-01-12T05:53:21.184Z,,BasslineRequests
spotify:track:0fS7uJav3YGDivO8kxfNUt,"Beacon, Lake Turner",Feel Something - Lake Turner Remix,2026-03-22T06:42:57.468Z,,BasslineRequests
spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,2026-02-12T17:01:30.128Z,,BasslineRequests
spotify:track:0fnY4MQat2zJsb8FKyLM9D,Chris Isaak,Lie To Me,2026-01-29T16:01:55.412Z,,BasslineRequests
spotify:track:0foUqfFNnzCnlSroyvsONr,Avenged Sevenfold,Remenissions,2026-02-04T17:15:26.766Z,,BasslineRequests
spotify:track:0fvUM4C6KiRGfXEcUeNZXZ,Mogwai,Mogwai Fear Satan,2026-03-03T15:45:32.652Z,,AudioResolve
spotify:track:0gCJkpD0RhF2rjiALLHBQL,"Crosby, Stills, Nash & Young",Almost Cut My Hair,2026-03-06T00:17:52.636Z,,BasslineRequests
spotify:track:0gHSTedEgju8bv1IsDRF0D,"Artifakts, Daily Bread",Next Level Style,2026-03-21T23:42:04.663Z,spotify:playlist:7HRSsuGlxMuQjKPps1iOXv,AddedToPlaylist
spotify:track:0gJ2QTuxqsjslinDF18BjE,Train Travlz,Epic Pink Slumber,2026-02-02T23:21:00.871Z,,BasslineRequests
spotify:track:0gNsDVkTEKNPL6t1FYjWlX,Ital Tek,Violet,2026-01-22T00:00:38.837Z,,BasslineRequests
spotify:track:0h6vLT1rLneoc5I4sOxvB1,Deftones,Ohms,2026-01-03T00:13:56.981Z,,BasslineRequests
spotify:track:0hEWvzkgbI301JZj947gFz,"攬佬SKAI ISYOURGOD, AR刘夫阳",大展鴻圖(Blueprint Supreme),2026-02-18T18:11:19.898Z,spotify:playlist:47RPN72vlgfw5XCWbX94rK,AddedToPlaylist
spotify:track:0hygkkzQkveds0THfmTWqt,Afandou,Oxygen Breeze,2026-03-26T21:42:28.770Z,,BasslineRequests
spotify:track:0j5X0AUS0xZOFPKDVNXTSQ,Volta Celeste,Niveo,2026-03-26T21:42:28.811Z,,BasslineRequests
spotify:track:0j9zwIzmUahsPyvWHFumrB,Leo Dey,Caelum Unda,2026-03-26T21:42:28.770Z,,BasslineRequests
spotify:track:0jO9mK8lM6hfljzgh5ZmlL,"Two Friends, HANGXIETY, maryjo",Trouble (Hangxiety Remix),2026-01-24T00:31:37.242Z,,AudioResolve
spotify:track:0jSbvMykmxFGgnaAK4e1Gv,Russian Circles,Malko,2026-01-28T22:07:35.379Z,,BasslineRequests
spotify:track:0jqblvsI9LBY4irmLVqqEO,Avenged Sevenfold,Welcome to the Family,2026-02-04T17:15:26.766Z,,BasslineRequests
spotify:track:0k8sY0HqcgFqWireLT4R3d,Filter,It's Gonna Kill Me,2026-01-22T03:12:06.443Z,,BasslineRequests
spotify:track:0kh4ysZyOVyEJ6t8CFazMS,Naibu,Concave,2026-01-23T21:35:49.869Z,,BasslineRequests
spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,2026-02-11T04:01:48.450Z,,BasslineRequests
spotify:track:0lOzGDHcPlUB1ZvXMWQ0Oh,The Chemical Brothers,One Too Many Mornings,2026-02-25T02:48:36.516Z,,BasslineRequests
spotify:track:0lqHgjNrXmtFroWDqwV1iQ,Deftones,Risk,2026-01-02T19:51:23.651Z,,BasslineRequests
spotify:track:0m5L3BRb1HtOxHVrBqxwYQ,Niebla Valley,Changing Colors,2026-03-26T21:42:28.811Z,,BasslineRequests
spotify:track:0mDLXI3zdG5qSbztubhevu,messwave,who we are,2026-03-21T23:42:04.663Z,spotify:playlist:7HRSsuGlxMuQjKPps1iOXv,AddedToPlaylist
spotify:track:0mYa3o6tlUN5HRippmKmwH,BLACKPINK,GO,2026-03-03T15:56:01.795Z,,AdvanceStuck
spotify:track:0n6HrC8sRJJ4X7bpdpP9g8,Russian Circles,Betrayal,2026-03-16T22:44:03.124Z,,BasslineRequests
spotify:track:0nUTag7PCxnAB3pUbHFk2s,Puddle of Head,Visions,2026-01-07T19:47:23.877Z,,BasslineRequests
spotify:track:0nwSibl6RX1s0TukA0E5dh,Vajrayana,Chaturanga,2026-01-06T17:46:28.878Z,,BasslineRequests
spotify:track:0qZ03ABKZsGbGhvh1zbbil,Spiritbox,Sun Killer,2026-02-03T03:21:52.507Z,,BasslineRequests
spotify:track:0rUo4fJz8LM9MgEt0CTgEu,Science Noise,Pink Dreams Drifting,2026-02-01T01:33:24.215Z,,BasslineRequests
spotify:track:0sKfhhj6hYyJIXnTiZV9vf,Sade,The Sweetest Taboo,2026-02-21T08:21:31.515Z,,BasslineRequests
spotify:track:0sLav5XNCHDoJl9SlC9sxY,"Skrxlla, WEARETHEGOOD",Caution (GOOD Remix),2026-03-21T23:42:04.663Z,spotify:playlist:7HRSsuGlxMuQjKPps1iOXv,AddedToPlaylist
spotify:track:0sVThvDiHEN2FXReG7wpBu,Moby,Rushing,2026-02-25T02:50:53.660Z,,BasslineRequests
spotify:track:0snQkGI5qnAmohLE7jTsTn,System Of A Down,Toxicity,2026-03-03T16:22:05.587Z,spotify:playlist:7DOUp4LwMVEqpnPOF3oeRC,AddedToPlaylist
spotify:track:0ssPYxdkEaFNHIh8PHdyIK,Ivy Lab,Cadillac,2026-03-21T23:42:04.663Z,spotify:playlist:7HRSsuGlxMuQjKPps1iOXv,AddedToPlaylist
spotify:track:0syqpdhBVg2Kt4j8qhJsQP,myndstream,Spaces,2026-01-06T23:09:16.816Z,,BasslineRequests
spotify:track:0t1hZ0jxJYQXD02UVSB69v,"Nyron Higor, Johanna",Estou Pensando Em Você,2026-01-11T20:45:46.439Z,,AudioResolve
spotify:track:0uhCArdyRY5xUbjLOYKSWe,"Aaron Hibell, Felsmann + Tiley",levitation,2026-02-07T22:12:45.376Z,spotify:playlist:3UqoL2pn0nLAdDp9KiLsuh,AddedToPlaylist
spotify:track:0vFOzaXqZHahrZp6enQwQb,Pink Floyd,Money,2026-03-06T00:35:29.992Z,,BasslineRequests
spotify:track:0vimGYDwG8kHSGqJysTdft,Astrofuss,Flamingo Pink Noise,2026-02-02T23:21:00.864Z,,BasslineRequests
spotify:track:0vnT7yMuP9TPxgVxdlLRa0,Ström,Brösull,2026-03-26T21:42:28.770Z,,BasslineRequests
spotify:track:0vytFOaDmk795776J0i9u4,The White Noise Travelers,Pink Noise SnooZzze,2026-02-02T23:21:00.871Z,,BasslineRequests
spotify:track:0wF6Fj7kEhrfVWC3AgCRBx,Daft Punk,Round One,2025-12-31T23:27:26.363Z,,BasslineRequests
spotify:track:0x68cz4KrfXFuUDmcrpYki,Lymbyc Systym,Narita,2026-02-02T23:21:06.729Z,,BasslineRequests
spotify:track:0x75FeB2cdXbpnSQzRI1U9,TesseracT,Juno - P O R T A L S,2026-02-03T00:01:55.155Z,,BasslineRequests
spotify:track:0zBL8PF4sKKWrUorGcMmEs,"INZO, Blookah",Nexum,2026-02-07T22:12:45.376Z,spotify:playlist:3UqoL2pn0nLAdDp9KiLsuh,AddedToPlaylist
spotify:track:0zGxmR5JVtMNAETyXsEwVk,The xx,Teardrops - Bonus,2026-01-03T21:54:01.390Z,,BasslineRequests
spotify:track:1158ckiB5S4cpsdYHDB9IF,Deftones,My Own Summer (Shove It),2026-01-02T19:22:38.901Z,,BasslineRequests
spotify:track:11ILGvsO3n1A33rW1OhzTL,Iota Psi,Triangulus,2026-03-26T21:42:28.770Z,,BasslineRequests
spotify:track:11POm9kHNa0FBSzKE4mfeH,This Will Destroy You,Melted Jubilee,2026-02-02T23:21:06.767Z,,BasslineRequests
spotify:track:11g6c8IPfXqoGQxq9eHCfx,Daniel Ciurlizza,The Body Snatcher,2025-12-31T23:09:29.227Z,,BasslineRequests
spotify:track:11mBqKPcfvRae5i4quBRIC,Somnography,Harmonic Rose,2026-02-02T23:21:00.864Z,,BasslineRequests
spotify:track:12Ypr3PCVJ2i7Uwz93q1Vl,Gesaffelstein,Opr,2026-02-07T22:12:45.376Z,spotify:playlist:3UqoL2pn0nLAdDp9KiLsuh,AddedToPlaylist
spotify:track:12c5EH0LBo7IM9PlsL305E,Nine Inch Nails,Out In The Open,2025-12-31T21:57:15.405Z,,BasslineRequests
spotify:track:131x8wpmyVT6u81i2nB1Wl,Sky Travis,Pink Balance,2026-02-02T23:21:00.864Z,,BasslineRequests
spotify:track:13XiNWucvgR9RGtjvlqJEg,"СОЮЗ, Kate NV",I Knew It,2026-01-12T05:49:16.148Z,,BasslineRequests
spotify:track:13Ym4BnHYalKDX53zwo0b6,Aunt Cynthia's Cabin,Which One Is the Jellyfish?,2026-03-05T20:17:43.588Z,,BasslineRequests
spotify:track:14iIYlgWniArkrdEO9grQf,"Trendsetter, Mark Holiday",Egyptian Story - Original EDM Trap Mix,2026-03-21T23:42:04.663Z,spotify:playlist:7HRSsuGlxMuQjKPps1iOXv,AddedToPlaylist
spotify:track:16EaSU49w1STNIYPQGPzyg,Mandala Dreams,Timelapse,2026-03-26T21:42:28.811Z,,BasslineRequests
spotify:track:176YSFY1QzlgX00FIJYzXn,TesseracT,Of Energy - P O R T A L S,2026-02-03T00:01:55.155Z,,BasslineRequests
spotify:track:17Ru0g9OPZA5Xz93wwewz4,Deep Vibrations,A Star Just for You,2026-03-26T21:42:28.770Z,,BasslineRequests
spotify:track:18AXbzPzBS8Y3AkgSxzJPb,Phil Collins,In The Air Tonight - 2015 Remastered,2026-03-26T05:28:17.380Z,,BasslineRequests
spotify:track:19vif5x0vGqHgc3GEirUqN,Jesse Welles,Join Ice,2026-01-26T04:47:02.371Z,,BasslineRequests
spotify:track:1ACsYcDFncj9N6hc2l2vE0,Russian Circles,Geneva - Live,2026-03-11T18:17:05.145Z,,BasslineRequests
spotify:track:1AYEiwjSTBSNhr8vd6RjD3,Mad Zach,Brootle,2026-02-07T22:12:45.376Z,spotify:playlist:3UqoL2pn0nLAdDp9KiLsuh,AddedToPlaylist
spotify:track:1Aic3Xbzma3Nb0sSwqGCdf,"Bob Moses, Kasablanca",Afterglow,2026-03-22T01:44:26.622Z,,AudioResolve
spotify:track:1Az1mgbkMSrmRfJWvz4ZmS,FX Soundtrap,Rose Haze Relaxation,2026-02-02T23:21:00.871Z,,BasslineRequests
spotify:track:1B10XgaxSXRLAFq967oMpF,Family of the Year,Hero,2026-01-01T18:08:07.452Z,,BasslineRequests
spotify:track:1BLfQ6dPXmuDrFmbdfW7Jl,Avenged Sevenfold,A Little Piece of Heaven,2026-02-04T16:34:20.243Z,,AudioResolve
spotify:track:1BSWSbY6bNrEnT7UArihyc,Sessa,Nuvem Vermelha - Instrumental,2026-01-12T05:09:47.836Z,,BasslineRequests
spotify:track:1CZ9WRJpBEkbAB0VGaocjL,Celestial Whisperer,A Stillness Made of Light,2026-03-26T21:42:28.770Z,,BasslineRequests
spotify:track:1Chjeu7itQhIgeL1HpVDuN,Silent Planet,Antimatter,2026-03-03T16:22:05.587Z,spotify:playlist:7DOUp4LwMVEqpnPOF3oeRC,AddedToPlaylist
spotify:track:1CibV0i5tzTI5Fvqeez6S7,Avenged Sevenfold,God Damn,2026-02-04T17:15:26.766Z,,BasslineRequests
spotify:track:1DAhUwBgYhU35vU8WeAKkW,Nyron Higor,Som 24,2026-01-16T14:16:23.736Z,,BasslineRequests
spotify:track:1DogeQJg0tWMxcFODP3mur,"Preservation Brass, Preservation Hall Jazz Band",Bill Bailey Won't You Please Come Home,2025-12-31T04:29:53.108Z,,AudioResolve
spotify:track:1EKk6Xvei9N9scaQcrax2S,This Will Destroy You,The World Is Our ___,2026-02-02T23:10:46.565Z,,BasslineRequests
spotify:track:1EZ35gYHH03sSYn9f1zpLc,thrown,on the verge,2026-03-03T16:22:05.587Z,spotify:playlist:7DOUp4LwMVEqpnPOF3oeRC,AddedToPlaylist
spotify:track:1EryAkZ0VHstC6haIxVBiE,Deftones,Sextape,2026-01-02T19:32:03.321Z,,BasslineRequests
spotify:track:1ExOFHc92istWaKoWDSWXT,Serene & Pax,Warmth Of Day,2026-01-06T20:23:46.779Z,,BasslineRequests
spotify:track:1F8db84IejAyeXxBGGCa2d,"Nana The Shrimp, DZA",Fireworks,2026-01-05T21:42:03.792Z,,BasslineRequests
spotify:track:1FgEfJ03QIfIrYM1M9ur7C,Mário Rui Silva,Dembita,2026-01-12T16:19:13.212Z,,BasslineRequests
spotify:track:1HNE2PX70ztbEl6MLxrpNL,Sum 41,In Too Deep,2026-01-02T02:03:01.367Z,,BasslineRequests
spotify:track:1HlMK8DsZompEYFZUhGFkt,This Will Destroy You,Birth,2026-02-02T23:21:06.729Z,,BasslineRequests
spotify:track:1I8dHFP6Cu1I5zERjedTMJ,Oh Hiroshima,Wild Iris,2026-01-15T19:14:40.384Z,,AudioResolve
spotify:track:1IHWl5LamUGEuP4ozKQSXZ,Bad Bunny,Tití Me Preguntó,2026-02-11T03:35:04.077Z,,BasslineRequests
spotify:track:1IKnkAtTKion90wF8yxSgS,CUTS,Bunsen Burner,2025-12-31T21:07:29.858Z,,BasslineRequests
spotify:track:1IMSFuVK8PMeor5RPZmqJ7,Two People,Dream Steppin',2026-03-22T04:48:06.684Z,,AudioResolve
spotify:track:1KNCpsUEi6VdDIBzZ1cMVd,Air,Kelly Watch the Stars,2026-02-25T02:36:01.460Z,,BasslineRequests
spotify:track:1KbsFchJaw3BU5iwnTrd8s,"Hiromi, Sonicwonder",Yes! Ramen!! [Feat. Sonicwonder],2025-12-31T02:19:22.436Z,,BasslineRequests
spotify:track:1KiibjdEIWSrqSMTDcUvsx,This Will Destroy You,Burial on the Presidio Banks,2026-02-02T23:24:42.970Z,,BasslineRequests
spotify:track:1L7JoVsDMBVNLGUxeDczCV,"Theo Croker, Theophilus London, Nosaj Thing",sound(e)scape,2025-12-31T00:08:37.241Z,,AudioResolve
spotify:track:1LLiDI21J4WWlmqk7zsm9v,Spiritbox,Holy Roller,2026-01-16T03:23:46.800Z,,BasslineRequests
spotify:track:1LyaQYpdN0P5PN11iiuW3U,EXOA,Rosé Sleep Noise,2026-02-02T23:21:00.864Z,,BasslineRequests
spotify:track:1LzNfuep1bnAUR9skqdHCK,Mazzy Star,Fade Into You,2026-01-29T16:16:21.377Z,,BasslineRequests
spotify:track:1M29FjPFGTVhgZk4tk3ewD,Destinatus,The Unknown Calm,2026-01-07T01:11:17.115Z,,BasslineRequests
spotify:track:1MuoLhOp1fqqMjcxqlY3kU,This Will Destroy You,Syncage,2026-02-02T23:21:06.729Z,,BasslineRequests
spotify:track:1NCqCKgbhrpSyIoizfUaoI,Axial Flow,Gentle Hush,2026-01-07T04:14:00.136Z,,BasslineRequests
spotify:track:1NqdYSaZHD8MD7ojZ5rkCz,Pink Drift,Pink Noise for HRV,2026-02-02T23:21:00.871Z,,BasslineRequests
spotify:track:1O6gfaMYXq9PkRWVo7MLZY,Criollo Clouds,Change Is Coming,2026-03-26T21:42:28.811Z,,BasslineRequests
spotify:track:1Okd3c5XUtFsUp2XGZgPlf,This Will Destroy You,Black Dunes,2026-02-01T23:46:17.863Z,,BasslineRequests
spotify:track:1PGS2agV6xftu1tC4YkLWt,"Yarin Primak, Sémø",Rebel Soul,2026-03-21T23:42:04.663Z,spotify:playlist:7HRSsuGlxMuQjKPps1iOXv,AddedToPlaylist
spotify:track:1Pomzo56cjdsVjqOy96dy6,Mike Klubnika,General Release,2026-02-07T22:12:45.376Z,spotify:playlist:3UqoL2pn0nLAdDp9KiLsuh,AddedToPlaylist
spotify:track:1Q2BbUQKYaedcbjxFeJwds,Star Chip,Cherry Blossom Dreamin',2026-01-30T16:33:29.352Z,,BasslineRequests
spotify:track:1QpK1kMiRVa23A0bPYSzV3,Celestial Aura,Breathing Earth,2026-03-26T21:42:28.770Z,,BasslineRequests
spotify:track:1Qr6LFKNBFNNa2y6nMDO31,Brian Eno,2/1 - Remastered 2004,2026-01-07T00:27:54.622Z,,BasslineRequests
spotify:track:1Rezzt36ybaT2ZbDZpv83D,"Massive Attack, Elizabeth Fraser",Black Milk,2026-02-23T01:25:32.662Z,,BasslineRequests
